step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
586,PAYMENT,3734.82,9372.52,5637.69,15111.11,20918.88,0
693,CASH_OUT,5225.28,30947.47,25722.2,18581.59,65022.07,0
485,CASH_IN,7529.43,38604.48,46133.9,21135.08,58712.47,0
307,CASH_OUT,4283.99,9518.01,5234.02,40577.19,10869.5,0
135,CASH_OUT,4220.79,33229.49,29008.7,28968.43,93462.44,0
330,CASH_IN,2179.09,23295.22,25474.31,38900.7,11390.83,0
585,PAYMENT,702.33,36912.81,36210.48,40746.64,58491.43,0
652,CASH_OUT,5023.54,26859.17,21835.62,11254.96,40396.6,0
693,CASH_IN,1487.4,41408.67,42896.07,44603.09,61291.4,0
234,TRANSFER,3005.5,37314.32,34308.82,38701.55,32086.83,0
162,TRANSFER,733.06,21045.12,20312.06,21730.92,69968.75,0
709,TRANSFER,2676.64,24337.96,21661.32,47661.47,34855.34,0
457,TRANSFER,2322.58,42440.47,40117.89,20426.73,44413.31,0
560,PAYMENT,8683.65,22803.56,14119.91,44176.9,75947.32,0
359,PAYMENT,1615.96,8474.56,6858.6,20676.27,20637.01,0
236,TRANSFER,458.82,71076.25,70617.43,2943.69,6740.03,1
714,CASH_IN,8891.65,2702.18,11593.83,5669.43,47448.08,0
424,DEBIT,5553.77,11060.26,5506.48,42873.16,34461.38,0
492,TRANSFER,7577.2,32756.05,25178.85,36626.99,96358.44,0
225,PAYMENT,532.32,2266.55,1734.23,13308.91,6584.74,0
619,CASH_OUT,26.83,21342.85,21316.02,24139.02,83833.77,0
698,PAYMENT,4536.28,35155.52,30619.24,20132.97,93819.44,0
61,TRANSFER,8091.98,9998.3,1906.32,49147.36,87161.55,0
42,DEBIT,7591.95,26447.45,18855.5,1460.53,92663.42,0
338,CASH_IN,5514.81,9829.31,15344.12,3498.55,82296.48,0
61,PAYMENT,1579.93,21175.2,19595.27,40622.8,91897.29,0
264,PAYMENT,1147.33,5417.01,4269.68,8407.8,14403.43,0
535,CASH_IN,4613.63,19280.42,23894.05,2265.48,2980.05,0
555,PAYMENT,2643.56,29747.27,27103.71,28059.52,79410.71,0
492,CASH_OUT,6771.77,26528.1,19756.33,36454.92,83651.12,0
639,DEBIT,5419.03,39275.79,33856.76,43403.88,95308.69,0
480,TRANSFER,897.39,35657.65,34760.26,21646.48,26040.6,0
63,PAYMENT,3960.63,9987.73,6027.1,1881.96,75860.09,0
229,DEBIT,2512.9,1432.51,0,16839.12,82838.7,0
52,PAYMENT,3346.41,39535.25,36188.83,29337.19,8261.6,0
328,TRANSFER,3707.68,20989.54,17281.86,28126.24,22127.41,0
34,CASH_OUT,1270.66,5133.9,3863.24,23922.06,60350.41,0
124,DEBIT,6471.25,26941.46,20470.21,1186.01,48080.76,0
132,TRANSFER,5340.25,11112.74,5772.49,38954.52,96703.87,0
165,DEBIT,8488.95,15140.17,6651.22,15064.7,77387.2,0
115,CASH_IN,7774.18,10142.54,17916.72,40288.29,61441.33,0
139,TRANSFER,8763.51,48218.43,39454.92,8113.46,82424.05,0
42,TRANSFER,1000.58,42444.65,41444.07,30622.08,77766.16,0
115,TRANSFER,3665.28,32998.58,29333.3,7097.51,24306.87,0
298,TRANSFER,1516.23,23423.76,21907.53,44260.19,9329.09,0
145,DEBIT,2319.82,38748.78,36428.96,18402.86,23079.04,0
550,PAYMENT,1084.37,29646.09,28561.72,49098.93,48120.04,0
383,CASH_IN,4896.02,32231.91,37127.93,29415.45,40878.76,0
355,TRANSFER,9093.12,34458.22,25365.11,17023.38,4570.46,0
743,PAYMENT,9242.4,46063.62,36821.22,42564.84,47471.55,0
342,CASH_OUT,8884.2,9539.64,655.44,10615.52,80037.16,0
23,TRANSFER,446.9,1006.36,559.46,35743.42,10328.27,0
118,TRANSFER,3271.78,37559.46,34287.69,24237.96,6823.72,0
67,DEBIT,1268.65,13305.25,12036.6,26912.01,75300.82,0
718,PAYMENT,8721.95,43393.58,34671.62,21661.51,5149.03,0
427,TRANSFER,8850.61,7333.58,0,29578.91,88472.09,0
96,DEBIT,9305.35,19022.92,9717.57,41243.51,96912.34,0
81,CASH_OUT,1110.83,11122.64,10011.81,35973.71,18309.28,0
269,DEBIT,4838.08,9060.96,4222.88,47129.21,46829.84,0
526,CASH_IN,4660.57,40239.42,44900.0,36120.68,76162.9,0
223,CASH_OUT,1182.97,10604.2,9421.23,40576.37,49570.61,0
313,DEBIT,8257.45,2253.74,0,23152.85,61774.87,0
675,PAYMENT,438.73,46921.08,46482.35,8931.94,3127.38,0
602,TRANSFER,49978.66,67555.88,17577.21,13475.55,4023.17,1
328,TRANSFER,8690.74,29561.76,20871.02,9209.46,17610.08,0
388,DEBIT,1431.0,15536.8,14105.8,24310.1,56019.89,0
641,DEBIT,9312.27,16537.09,7224.82,10625.12,65934.86,0
255,CASH_IN,9158.63,16336.79,25495.42,41299.85,57153.6,0
410,DEBIT,5148.16,35650.72,30502.56,22546.99,18729.11,0
239,DEBIT,7984.37,25643.77,17659.4,20357.1,76630.03,0
198,CASH_OUT,1730.42,34509.34,32778.92,44365.74,28108.28,0
348,DEBIT,9389.55,37870.78,28481.23,9952.89,50912.25,0
202,DEBIT,2745.24,31438.61,28693.37,30721.41,9342.84,0
153,TRANSFER,1205.49,20363.52,19158.02,13693.08,19217.74,0
128,PAYMENT,6161.76,45445.04,39283.28,20277.0,49638.7,0
554,PAYMENT,327.66,39677.75,39350.09,49428.83,65112.51,0
591,CASH_IN,5924.66,10970.24,16894.9,16052.03,54712.18,0
4,TRANSFER,5742.94,9703.82,3960.88,21140.65,28577.26,0
48,TRANSFER,7294.66,11262.06,3967.41,32763.84,71738.81,0
522,DEBIT,801.84,49762.22,48960.38,40820.05,93048.87,0
540,DEBIT,5751.29,26830.32,21079.03,19709.25,54638.11,0
561,TRANSFER,9474.8,7965.39,0,16813.92,63719.82,0
716,CASH_IN,3776.91,49449.11,53226.02,28688.98,19973.44,0
113,DEBIT,4068.41,16803.2,12734.79,4448.71,90924.54,0
138,DEBIT,4680.74,10044.16,5363.42,5632.34,16249.43,0
492,CASH_OUT,1618.87,23234.5,21615.63,28519.04,58366.01,0
223,TRANSFER,9642.67,9002.79,0,37700.89,432.89,0
307,DEBIT,9736.85,1200.96,0,16093.4,64021.98,0
286,PAYMENT,5773.9,40075.37,34301.46,26844.45,36579.3,0
547,CASH_IN,7637.43,30775.96,38413.39,17695.09,82943.3,0
115,CASH_OUT,21794.79,45918.65,24123.86,47690.8,87585.29,1
290,PAYMENT,6670.9,6890.28,219.38,9974.21,60574.9,0
17,DEBIT,7930.7,39280.36,31349.66,15277.19,28044.27,0
676,PAYMENT,1055.59,49671.39,48615.8,1461.09,92900.35,0
683,TRANSFER,7995.96,36562.92,28566.96,46114.61,33868.44,0
549,CASH_OUT,9646.38,10777.99,1131.61,15415.39,26500.79,0
58,CASH_OUT,17987.32,43637.99,25650.67,12209.87,41205.17,1
626,DEBIT,750.91,8043.87,7292.96,31389.48,49752.28,0
316,TRANSFER,7474.34,37036.47,29562.13,15524.35,37931.05,0
160,PAYMENT,2096.09,10275.35,8179.26,21273.36,69535.89,0
715,TRANSFER,4787.45,2587.71,0,37926.39,94996.6,0
595,CASH_OUT,7032.97,3994.77,0,39553.08,42071.93,0
272,TRANSFER,8243.82,37654.54,29410.72,31022.03,83243.57,0
287,TRANSFER,4593.01,42012.86,37419.85,14626.78,51635.37,0
489,TRANSFER,7334.7,36323.52,28988.82,29477.91,82010.61,0
576,DEBIT,6531.04,20752.15,14221.11,24586.29,71014.24,0
373,CASH_IN,1834.35,45904.59,47738.94,16516.4,86079.16,0
287,DEBIT,3633.92,4916.85,1282.93,8959.31,77194.05,0
88,DEBIT,349.47,32792.46,32442.99,22510.51,13395.05,0
655,CASH_OUT,4466.85,13628.02,9161.16,12477.04,6779.48,0
573,TRANSFER,4794.46,43538.96,38744.49,16648.22,95701.98,0
666,TRANSFER,4053.47,5772.92,1719.45,49411.39,92135.32,0
698,CASH_OUT,2998.05,39820.16,36822.11,33977.95,91850.16,0
143,CASH_OUT,4604.42,41844.99,37240.57,27575.02,93134.18,0
390,CASH_OUT,4402.79,21815.5,17412.71,41176.76,65103.69,0
702,CASH_OUT,2715.32,35049.39,32334.07,18126.13,53442.03,0
259,DEBIT,7382.81,18135.88,10753.07,17845.86,57483.21,0
86,TRANSFER,4434.55,14138.51,9703.96,9934.17,50546.58,0
101,CASH_OUT,9202.02,30053.42,20851.4,8665.1,43581.63,0
180,DEBIT,9132.92,36363.66,27230.74,6085.19,75660.64,0
79,DEBIT,7675.95,39740.21,32064.25,10096.59,66209.32,0
409,DEBIT,9660.42,2562.07,0,28978.59,25717.57,0
198,DEBIT,296.52,1640.39,1343.87,25587.24,15234.6,0
77,CASH_IN,342.79,45017.01,45359.8,31071.6,71708.18,0
145,TRANSFER,1774.41,959.06,0,25931.1,14022.04,0
643,CASH_IN,2450.77,6380.73,8831.49,19832.24,30268.96,0
453,CASH_OUT,6065.73,42113.63,36047.9,46177.54,32115.92,0
720,TRANSFER,7531.98,38163.85,30631.87,16023.19,89793.3,0
252,CASH_IN,7704.15,33133.26,40837.4,13748.24,93497.59,0
699,CASH_OUT,9262.3,40937.21,31674.91,49817.94,30345.51,0
572,DEBIT,2431.03,7887.36,5456.33,40616.04,75274.9,0
49,TRANSFER,3531.86,23068.36,19536.51,8318.15,92413.16,0
371,CASH_OUT,31307.9,76239.06,44931.17,10177.91,54921.96,1
459,PAYMENT,4871.1,40874.27,36003.17,27445.74,3609.17,0
644,CASH_IN,6691.01,1769.21,8460.22,28346.5,2414.44,0
438,CASH_OUT,2574.11,39146.2,36572.09,13864.37,6238.74,0
5,TRANSFER,2263.43,43910.76,41647.33,15604.61,10270.82,0
467,DEBIT,4528.22,35173.39,30645.17,24599.8,32064.37,0
212,CASH_IN,1444.69,36353.55,37798.25,39279.87,86880.11,0
295,TRANSFER,4439.93,39227.38,34787.45,5913.49,29570.83,0
200,CASH_OUT,1084.9,4351.52,3266.62,30159.51,84660.93,0
249,PAYMENT,9688.38,29263.31,19574.93,34537.57,68840.65,0
333,CASH_OUT,609.59,44108.33,43498.74,30789.11,61274.82,0
626,CASH_IN,8070.33,3816.28,11886.61,41127.3,26411.37,0
95,PAYMENT,2502.46,21940.14,19437.68,26743.03,17083.02,0
174,CASH_OUT,6162.59,49512.88,43350.29,22110.51,14581.85,0
525,CASH_IN,4072.54,17435.37,21507.91,47145.31,71911.71,0
551,PAYMENT,8072.24,15927.43,7855.19,14571.55,34905.4,0
114,DEBIT,2894.2,43312.22,40418.02,38343.73,98438.27,0
604,CASH_IN,9452.72,14174.23,23626.95,9528.63,57951.68,0
712,DEBIT,7494.5,36485.1,28990.6,28185.31,6141.78,0
631,CASH_IN,4090.99,46854.14,50945.13,21530.67,33320.55,0
381,DEBIT,4149.35,8295.39,4146.04,8621.0,93629.16,0
161,DEBIT,3693.95,47615.18,43921.23,30080.01,40861.99,0
293,CASH_IN,1665.7,15073.78,16739.48,45951.64,68995.3,0
85,DEBIT,4253.15,49998.76,45745.61,19425.39,4063.05,0
366,TRANSFER,812.53,24140.01,23327.48,44861.16,68367.91,0
719,PAYMENT,5816.25,18721.85,12905.6,44928.95,16417.92,0
370,CASH_OUT,1320.7,43110.29,41789.6,28419.02,36541.25,0
675,CASH_OUT,9580.69,37699.95,28119.26,43406.69,18396.19,0
684,PAYMENT,6642.27,45751.56,39109.3,33677.22,22832.73,0
740,TRANSFER,6281.17,7993.02,1711.85,20585.49,68656.62,0
418,TRANSFER,9137.44,1421.83,0,27703.76,58617.27,0
455,PAYMENT,6701.13,4727.25,0,47317.62,75928.94,0
470,TRANSFER,2538.8,14343.32,11804.52,28878.6,85281.15,0
387,TRANSFER,1439.02,47306.97,45867.95,42983.34,70640.68,0
359,CASH_IN,2007.29,32384.69,34391.98,19565.59,15309.75,0
541,DEBIT,424.52,22708.28,22283.76,8426.62,93018.54,0
461,DEBIT,4422.57,15283.18,10860.61,8379.49,49271.19,0
161,PAYMENT,6891.68,43876.93,36985.24,28711.66,74456.28,0
176,PAYMENT,7328.32,40070.45,32742.13,32862.36,58517.67,0
586,CASH_OUT,9345.31,47066.89,37721.58,39198.25,36120.69,0
391,CASH_IN,959.21,37722.19,38681.39,11655.6,59957.59,0
97,TRANSFER,9750.9,41588.86,31837.95,6013.89,71269.54,0
586,TRANSFER,3432.33,35811.78,32379.45,34315.91,63831.36,0
285,CASH_OUT,7594.93,1323.62,0,16756.19,40896.08,0
492,DEBIT,4141.05,38546.96,34405.91,44221.95,95069.41,0
608,CASH_OUT,3610.02,3191.19,0,31305.88,56684.66,0
101,CASH_IN,4025.12,8191.51,12216.62,44896.31,53090.3,0
667,CASH_OUT,2409.99,29989.94,27579.95,7354.18,45649.33,0
24,DEBIT,5841.62,38236.39,32394.77,8592.12,96639.97,0
408,TRANSFER,2270.04,37582.29,35312.25,23721.91,51582.54,0
386,CASH_OUT,4295.92,11501.52,7205.61,20316.54,27855.79,0
730,PAYMENT,9650.01,15333.68,5683.67,46934.56,71541.62,0
48,PAYMENT,9805.92,16541.52,6735.6,35186.81,52137.29,0
6,CASH_OUT,6256.16,13303.75,7047.59,42847.29,17744.51,0
513,CASH_OUT,4013.51,5641.19,1627.68,17130.44,64815.78,0
156,PAYMENT,9697.19,1595.48,0,48616.63,28211.45,0
644,PAYMENT,5636.82,4159.24,0,32443.13,91081.15,0
625,CASH_IN,8583.09,14281.86,22864.95,47952.84,94889.91,0
661,CASH_IN,7371.41,44184.06,51555.48,10943.3,80824.18,0
494,CASH_OUT,1744.64,19845.33,18100.7,13926.36,32128.71,0
211,PAYMENT,6947.52,29881.44,22933.92,35950.79,17924.63,0
335,CASH_IN,6952.41,38217.78,45170.19,32068.64,18373.96,0
122,CASH_OUT,9120.93,21320.25,12199.32,38435.37,15546.81,0
38,DEBIT,7387.06,12807.02,5419.96,4202.34,9457.26,0
641,TRANSFER,9640.42,15801.82,6161.39,42267.21,25947.3,0
706,DEBIT,4886.64,9741.26,4854.61,3474.55,96299.46,0
17,CASH_OUT,8966.65,25353.22,16386.56,43387.91,69931.71,0
513,CASH_OUT,21944.17,60205.63,38261.46,44471.14,73453.39,1
720,DEBIT,5878.69,45025.68,39146.99,40076.86,12437.16,0
357,CASH_OUT,5294.4,14527.98,9233.58,41948.38,28299.01,0
164,CASH_IN,5503.91,2673.35,8177.26,8544.25,33519.31,0
205,TRANSFER,7354.56,43700.75,36346.2,10338.93,20276.66,0
334,CASH_IN,1988.32,34004.2,35992.52,16284.25,77897.53,0
675,DEBIT,8190.68,9898.54,1707.86,34161.21,76573.41,0
271,CASH_OUT,7114.1,17973.98,10859.88,41777.1,24237.63,0
160,TRANSFER,980.4,27722.27,26741.87,19853.51,89989.26,0
637,TRANSFER,30488.85,66125.29,35636.45,34673.56,2895.32,1
436,DEBIT,9598.6,49263.41,39664.81,39441.81,75755.9,0
454,CASH_IN,360.78,9255.02,9615.8,32970.55,77938.25,0
126,TRANSFER,8528.41,22876.11,14347.7,44933.95,44511.12,0
135,CASH_IN,6071.61,42558.58,48630.19,4848.99,21830.54,0
210,PAYMENT,9194.14,37340.9,28146.75,34091.43,3036.76,0
278,CASH_OUT,12645.04,12944.93,299.89,9629.21,11955.47,1
498,CASH_OUT,10765.99,40702.99,29937.0,2931.77,37897.31,1
728,TRANSFER,3180.56,48236.07,45055.52,32832.42,48216.19,0
78,CASH_OUT,7415.52,26810.49,19394.96,25008.38,9972.3,0
415,TRANSFER,2608.02,34381.23,31773.2,45799.86,18660.18,0
271,CASH_OUT,2664.74,7028.57,4363.83,41165.37,34661.14,0
721,CASH_OUT,2894.04,13733.48,10839.44,42900.84,98548.83,0
378,CASH_IN,8414.5,45416.85,53831.36,23025.23,75314.29,0
471,TRANSFER,4639.76,33095.37,28455.62,19418.07,36201.22,0
299,CASH_IN,4534.92,29890.31,34425.23,30609.32,335.87,0
76,CASH_OUT,8922.83,2398.66,0,5021.94,70510.37,0
161,CASH_OUT,3281.59,11289.33,8007.74,31644.16,82844.23,0
9,PAYMENT,5657.68,10723.97,5066.29,36819.9,81817.65,0
708,CASH_OUT,9099.63,1433.91,0,16322.05,83094.24,0
283,CASH_IN,1439.38,30628.44,32067.82,34683.06,3878.25,0
625,CASH_IN,3837.92,12808.42,16646.34,13241.57,61180.39,0
100,CASH_IN,6112.65,41849.93,47962.58,3197.88,81747.04,0
54,DEBIT,6546.56,39321.02,32774.45,47691.94,94150.88,0
348,DEBIT,4220.22,18503.63,14283.41,43339.68,78760.78,0
206,CASH_OUT,5019.94,37264.54,32244.6,16456.33,55351.72,0
381,CASH_OUT,8105.73,4327.6,0,42115.89,80207.23,0
188,CASH_IN,3750.61,19885.7,23636.31,35852.07,93248.39,0
218,CASH_IN,1144.15,23001.64,24145.79,27254.06,94853.37,0
564,TRANSFER,6443.29,2590.5,0,36123.7,78223.37,0
258,DEBIT,9368.76,8761.33,0,42896.34,12623.98,0
231,TRANSFER,4794.18,47494.7,42700.52,25477.36,40653.18,0
149,DEBIT,1137.03,32370.53,31233.49,24127.71,5765.11,0
216,TRANSFER,33379.98,36014.18,2634.21,27994.18,87471.27,1
526,PAYMENT,5338.48,24903.12,19564.64,49316.43,95037.1,0
534,CASH_OUT,1904.8,28129.43,26224.63,41881.75,62608.08,0
350,CASH_IN,7853.73,17281.53,25135.26,18015.82,85595.26,0
9,DEBIT,8027.26,14607.85,6580.59,15446.47,35155.3,0
648,TRANSFER,35955.36,29835.93,0,78.22,35281.6,1
441,CASH_OUT,6847.69,29012.9,22165.21,5626.49,41358.21,0
106,DEBIT,6111.39,9839.12,3727.72,42743.6,62890.79,0
156,CASH_IN,5471.01,13129.82,18600.83,45803.56,56.7,0
335,DEBIT,8360.9,2209.43,0,14145.45,56561.69,0
721,TRANSFER,1579.85,2010.02,430.18,48008.16,66100.82,0
619,CASH_OUT,1390.66,23663.52,22272.86,33714.92,86051.69,1
259,CASH_IN,4375.71,14661.42,19037.13,10059.64,16208.96,0
398,PAYMENT,333.54,20674.08,20340.53,24344.64,94057.02,0
251,CASH_IN,2624.64,8427.46,11052.11,35877.23,46318.61,0
423,CASH_OUT,2580.08,47108.09,44528.0,44975.08,5187.81,0
290,CASH_OUT,20497.59,34498.35,14000.75,29894.29,78922.69,1
706,CASH_OUT,7171.05,12398.34,5227.29,6812.49,41968.53,0
560,DEBIT,9764.35,19111.06,9346.71,9519.36,44748.94,0
735,TRANSFER,3683.2,36398.81,32715.62,26416.05,21387.43,0
276,PAYMENT,735.83,24234.47,23498.64,10828.57,39151.36,0
150,CASH_OUT,421.62,47788.03,47366.41,3951.47,92400.96,0
518,TRANSFER,5934.3,5605.46,0,26776.31,93790.86,0
351,TRANSFER,3093.77,11603.34,8509.57,13915.78,77801.44,0
362,CASH_IN,9309.71,2764.42,12074.13,17525.87,3518.46,0
358,DEBIT,8349.11,17632.01,9282.9,16563.82,79100.72,0
49,DEBIT,3683.06,28440.86,24757.8,35377.36,80328.65,0
347,PAYMENT,598.69,32406.46,31807.77,35066.41,79146.62,0
655,TRANSFER,6159.5,37726.51,31567.02,37945.85,78732.78,0
231,CASH_OUT,62.06,41606.62,41544.56,48472.46,28746.99,0
106,DEBIT,6741.53,6209.01,0,37039.0,256.85,0
196,CASH_OUT,3543.78,22581.51,19037.73,40018.3,44225.92,0
716,CASH_OUT,2270.81,32470.06,30199.25,39872.44,52190.3,0
686,TRANSFER,2901.69,2450.19,0,1719.13,88057.97,0
273,PAYMENT,4211.53,27731.12,23519.59,39991.0,71432.1,0
64,TRANSFER,5187.31,28263.9,23076.58,49906.14,47837.1,0
588,TRANSFER,1713.58,15913.19,14199.61,44612.16,54057.71,0
705,DEBIT,953.33,33254.81,32301.48,12428.85,34574.95,0
142,CASH_OUT,59.13,20957.15,20898.02,6480.69,56748.26,0
44,TRANSFER,4033.39,11839.41,7806.02,33787.55,33993.07,0
606,CASH_IN,8500.12,10021.7,18521.83,9764.94,73594.06,0
457,PAYMENT,4822.2,27263.06,22440.86,12167.8,17043.3,0
670,PAYMENT,1027.33,20910.76,19883.43,27856.55,16.97,0
656,CASH_IN,3686.29,44705.61,48391.9,15412.97,6488.24,0
722,CASH_IN,6820.09,3172.18,9992.27,35134.86,16819.01,0
476,PAYMENT,4624.25,9170.0,4545.75,48036.28,92227.35,0
102,CASH_IN,1925.51,623.15,2548.65,20142.76,84342.44,0
411,DEBIT,4085.75,37688.41,33602.65,20909.0,59924.85,0
271,CASH_OUT,2138.73,34160.47,32021.74,15993.7,93896.91,0
289,CASH_OUT,25195.04,42447.42,17252.38,8102.91,19969.77,1
226,PAYMENT,6579.96,14283.65,7703.69,31195.47,4393.89,0
729,PAYMENT,7888.77,43154.84,35266.07,48902.47,77778.4,0
630,TRANSFER,1434.19,24035.47,22601.28,12.34,7778.74,0
482,PAYMENT,612.75,40217.82,39605.07,43317.25,66095.22,0
96,DEBIT,6428.72,32571.53,26142.81,25556.09,66892.96,0
26,TRANSFER,8194.21,21451.29,13257.08,42811.24,95377.88,0
292,CASH_OUT,51.51,10753.25,10701.74,39102.53,65721.28,0
292,CASH_OUT,23987.84,34729.89,10742.05,48274.88,25247.84,1
651,CASH_IN,5199.61,17765.11,22964.72,49207.1,76103.22,0
13,CASH_OUT,1952.39,33830.06,31877.67,998.76,74441.32,0
250,CASH_IN,8012.45,9839.02,17851.47,23737.98,47873.44,0
573,CASH_IN,2245.98,39665.37,41911.35,7701.2,30016.94,0
596,DEBIT,2730.45,39579.89,36849.44,32191.56,40023.55,0
292,TRANSFER,4347.28,17047.58,12700.3,40257.68,75840.8,0
201,PAYMENT,6731.59,36918.1,30186.52,36739.32,12758.07,0
118,TRANSFER,23305.2,26368.13,3062.93,18444.76,60589.27,1
64,CASH_OUT,2040.81,27288.02,25247.21,17934.12,45259.45,0
375,CASH_OUT,1905.71,17553.98,15648.28,32770.49,76968.13,0
399,CASH_OUT,2760.94,40947.8,38186.86,5815.21,74886.58,0
9,DEBIT,4455.99,3529.6,0,8666.85,86042.13,0
393,PAYMENT,7307.9,5570.14,0,15667.57,88098.9,0
174,DEBIT,5034.73,15559.66,10524.93,31508.72,8481.43,0
654,CASH_IN,1110.35,14228.7,15339.06,25016.28,17047.71,0
451,TRANSFER,26344.96,46235.88,19890.92,36122.19,40997.86,1
376,PAYMENT,2590.65,43761.26,41170.61,23820.55,66333.68,0
174,DEBIT,7221.63,18629.7,11408.07,708.56,66449.53,0
235,TRANSFER,6625.19,8196.61,1571.42,12598.1,27742.43,0
604,TRANSFER,5983.34,15348.07,9364.73,480.12,42975.56,0
519,CASH_OUT,6286.08,25301.92,19015.85,20771.6,70181.06,0
659,DEBIT,8596.68,7797.77,0,43411.34,70811.3,0
374,TRANSFER,895.34,3218.48,2323.14,5772.0,40657.23,0
463,PAYMENT,4621.76,46348.4,41726.64,37530.64,52912.09,0
423,PAYMENT,3933.57,27150.8,23217.22,14801.76,47038.89,0
372,DEBIT,6277.72,24449.75,18172.03,18945.48,86273.77,0
561,CASH_OUT,6198.04,28098.66,21900.62,41262.63,4891.88,0
446,DEBIT,1331.67,28333.42,27001.74,18523.58,41930.65,0
251,CASH_OUT,14320.87,44380.27,30059.4,27160.9,30251.71,1
224,PAYMENT,610.53,1399.6,789.06,25949.86,24866.68,0
104,CASH_IN,8969.48,26005.82,34975.29,9836.71,46190.46,0
373,PAYMENT,9792.27,47772.06,37979.79,32438.89,76684.38,0
622,CASH_IN,5186.72,25542.81,30729.53,28446.07,34931.29,0
610,DEBIT,8849.62,39111.95,30262.33,22429.01,14660.59,0
581,CASH_IN,9677.94,42838.31,52516.25,33328.86,17417.96,0
93,CASH_OUT,23189.31,55877.32,32688.01,39590.89,89587.68,1
68,DEBIT,2659.69,45961.11,43301.43,39859.26,21742.76,0
165,DEBIT,5163.49,36571.67,31408.18,32569.75,93022.72,0
548,CASH_IN,5108.29,24321.47,29429.76,30718.3,78549.7,0
331,DEBIT,1392.62,38499.19,37106.56,12501.02,41631.23,0
623,TRANSFER,676.18,45391.77,44715.58,26221.65,12449.29,0
626,TRANSFER,7148.88,22087.88,14939.0,7241.53,7510.37,0
268,CASH_OUT,124.59,43482.45,43357.86,26240.9,74362.38,0
289,TRANSFER,5261.99,38736.13,33474.13,2971.95,2990.87,0
213,DEBIT,1442.77,41124.19,39681.42,41045.12,92887.49,0
261,CASH_IN,8676.6,44952.5,53629.1,45230.18,10629.37,0
63,PAYMENT,2020.75,14267.44,12246.69,15105.18,92254.47,0
151,PAYMENT,9195.3,3146.83,0,26438.09,22880.76,0
526,TRANSFER,9743.12,17463.9,7720.78,47429.18,66938.85,0
225,PAYMENT,2352.7,641.87,0,49695.27,1715.47,0
38,CASH_OUT,4928.89,35350.36,30421.48,30301.35,713.54,0
276,CASH_IN,1880.82,3888.97,5769.78,6831.2,11035.64,0
135,TRANSFER,36.33,38387.09,38350.77,610.39,49762.76,0
136,CASH_OUT,3579.43,46565.25,42985.82,10130.93,91581.94,0
580,CASH_OUT,3300.15,13945.15,10645.0,28478.77,67052.53,0
553,PAYMENT,5176.3,44963.58,39787.29,48046.99,6559.0,0
421,CASH_IN,3963.68,24574.7,28538.38,2401.55,52839.74,0
322,CASH_OUT,4962.28,6503.19,1540.91,46591.02,43224.27,0
25,CASH_IN,4961.96,39819.7,44781.66,21498.67,70840.88,0
622,PAYMENT,9687.15,5777.09,0,8219.08,77943.78,0
179,PAYMENT,9817.04,7367.83,0,28393.35,96891.65,0
61,DEBIT,3508.8,14413.71,10904.9,26938.43,32365.36,0
392,DEBIT,1570.63,22484.89,20914.27,15704.35,93690.3,0
16,TRANSFER,6513.67,33621.92,27108.25,14658.01,79840.26,0
602,DEBIT,9655.29,20992.46,11337.16,9194.31,2310.11,0
711,CASH_OUT,7103.82,38158.36,31054.55,28114.01,58280.63,0
328,CASH_OUT,7975.38,46729.3,38753.91,6315.37,66374.28,0
104,CASH_IN,9430.6,24939.39,34370.0,11735.95,55683.05,0
424,PAYMENT,4865.69,31471.3,26605.61,10514.8,41990.71,0
60,DEBIT,1380.34,44121.11,42740.77,36050.89,81011.33,0
538,CASH_OUT,7001.89,49016.15,42014.27,11088.76,42607.59,0
401,DEBIT,7538.83,46080.54,38541.71,24008.78,59674.04,0
354,CASH_IN,1308.53,18841.74,20150.27,28082.56,31911.59,0
559,PAYMENT,2352.87,34375.13,32022.26,37546.28,57156.25,0
613,CASH_IN,2322.58,22194.46,24517.04,41112.02,54125.95,0
21,TRANSFER,4058.76,19088.54,15029.79,26772.39,92724.76,0
536,CASH_OUT,2758.8,23123.3,20364.51,19808.96,37517.65,0
134,CASH_IN,3162.83,46684.5,49847.33,30616.24,73531.76,0
510,CASH_OUT,8867.17,38640.54,29773.37,35183.56,50026.23,1
45,PAYMENT,3991.33,7623.13,3631.8,20718.72,92644.35,0
54,DEBIT,2424.37,44790.44,42366.06,40048.99,59781.58,0
723,CASH_IN,4180.28,46559.61,50739.88,39712.88,84712.29,0
742,CASH_OUT,248.03,26084.96,25836.92,38524.72,51430.91,0
274,TRANSFER,14213.67,30557.03,16343.36,29346.89,99890.23,1
640,PAYMENT,7346.68,1451.0,0,19033.56,90453.48,0
440,CASH_IN,9180.28,44954.23,54134.51,47592.03,51615.53,0
636,TRANSFER,5545.3,17504.51,11959.21,22488.34,20420.24,0
43,DEBIT,1794.54,8908.39,7113.85,24641.99,33917.67,0
184,PAYMENT,9180.57,26457.08,17276.51,12048.44,61978.08,0
150,PAYMENT,481.45,7507.02,7025.57,42877.47,14081.23,0
33,DEBIT,9935.29,36136.1,26200.81,33290.4,58614.92,0
71,CASH_IN,318.32,20738.91,21057.23,38448.6,76582.77,0
